sale_id,date,customer_id,product_id,quantity,unit_price,revenue,cost,profit
2393,2023-03-26,434,48,4,3135,12540,9606.815568967913,2933.1844310320866
2394,2022-09-23,371,77,1,2863,2863,2173.6619588257654,689.3380411742346
2395,2022-07-29,48,24,2,3432,6864,4744.746113073758,2119.2538869262416
2396,2023-07-17,379,54,3,3607,10821,6750.677409329383,4070.3225906706166
2397,2022-04-28,78,95,4,2001,8004,5859.5663735699745,2144.4336264300255
2398,2023-12-14,30,91,2,1951,3902,2788.3536855018424,1113.6463144981576
2399,2023-01-12,285,85,3,949,2847,2231.751853620445,615.2481463795548
2400,2023-07-05,136,1,5,2335,11675,7658.3529170925995,4016.6470829074005
2401,2023-06-24,140,79,2,4685,9370,5682.57979422521,3687.42020577479
2402,2022-03-25,41,67,3,3088,9264,6030.3815494964565,3233.6184505035435
2403,2023-03-30,486,6,4,4771,19084,13083.635358909274,6000.364641090726
2404,2023-10-29,282,78,4,1943,7772,4904.822836922312,2867.1771630776884
2405,2023-09-21,50,55,3,3448,10344,8233.275652177656,2110.7243478223445
2406,2023-05-29,258,38,5,4435,22175,14291.304200263672,7883.695799736328
2407,2023-08-28,311,33,3,4209,12627,9288.069801519272,3338.930198480728
2408,2023-11-09,360,8,1,3742,3742,2585.0579344688913,1156.9420655311087
2409,2023-01-22,440,90,3,1789,5367,3816.0957073709524,1550.9042926290476
2410,2022-12-16,270,79,3,1003,3009,2366.6868194075487,642.3131805924513
2411,2022-10-23,134,78,4,3597,14388,10162.399334738211,4225.600665261789
2412,2022-09-15,234,20,5,2647,13235,8748.93451871656,4486.06548128344
2413,2022-03-22,128,55,3,1965,5895,3797.3400685507672,2097.6599314492328
2414,2022-09-25,104,48,2,2397,4794,3731.642763817848,1062.357236182152
2415,2023-02-23,254,83,4,4216,16864,13446.426301496997,3417.5736985030035
2416,2022-08-23,95,56,4,1150,4600,2991.6855861833556,1608.3144138166444
2417,2022-11-07,337,97,3,3762,11286,8401.148833721814,2884.8511662781857
2418,2022-12-23,217,100,2,1710,3420,2397.9347003092926,1022.0652996907074
2419,2022-08-01,61,88,3,2687,8061,5962.855509309614,2098.144490690386
2420,2023-07-28,480,10,2,4320,8640,6850.162781747674,1789.8372182523262
2421,2022-02-18,268,52,4,868,3472,2274.914624215714,1197.085375784286
2422,2022-05-07,241,50,2,2844,5688,4254.562549191047,1433.4374508089531
2423,2022-08-11,13,34,3,3771,11313,7778.698453736378,3534.301546263622
2424,2022-10-06,147,36,1,3343,3343,2442.084308197266,900.9156918027338
2425,2023-02-12,428,61,1,3950,3950,2691.2550135488636,1258.7449864511364
2426,2023-05-20,240,100,2,3651,7302,5415.653865434392,1886.3461345656078
2427,2022-10-21,89,16,3,4018,12054,8046.048805032018,4007.951194967982
2428,2022-10-04,95,79,5,4854,24270,16932.47564371515,7337.524356284848
2429,2023-03-14,315,18,1,2136,2136,1584.3966451019455,551.6033548980545
2430,2022-04-17,293,71,4,4360,17440,10612.961311048204,6827.038688951796
2431,2023-10-20,25,47,3,1644,4932,3282.827513648552,1649.1724863514478
2432,2023-02-24,272,86,3,3626,10878,7715.079439034756,3162.9205609652436
2433,2023-09-03,166,32,1,517,517,317.8655774120923,199.1344225879077
2434,2023-03-05,427,43,5,2156,10780,7984.005998278107,2795.9940017218933
2435,2023-01-10,497,83,4,4705,18820,14353.212104234748,4466.787895765252
2436,2022-03-14,250,40,5,4926,24630,15582.550326901719,9047.449673098281
2437,2023-09-26,87,65,4,2096,8384,6260.270760177879,2123.7292398221207
2438,2022-01-30,142,35,1,1445,1445,1053.7518389457653,391.24816105423474
2439,2022-07-07,134,69,3,1787,5361,3657.1439050370213,1703.8560949629787
2440,2022-12-30,473,50,4,767,3068,1942.036717822695,1125.963282177305
2441,2023-03-27,279,12,3,934,2802,2216.313834224059,585.6861657759409
2442,2022-07-14,126,76,2,2535,5070,3512.5071311469205,1557.4928688530795
2443,2022-06-05,316,85,2,2997,5994,3816.5517705994475,2177.4482294005525
2444,2022-06-21,491,58,1,3708,3708,2757.3906046618226,950.6093953381774
2445,2022-02-10,396,83,1,2113,2113,1524.6976760152384,588.3023239847616
2446,2022-03-04,141,63,1,1218,1218,929.625830339814,288.374169660186
2447,2022-01-23,356,73,2,4478,8956,7157.808430001423,1798.1915699985766
2448,2022-12-26,103,49,4,2731,10924,6652.425784886194,4271.574215113806
2449,2022-03-16,226,36,5,4172,20860,15600.425346245653,5259.574653754347
2450,2023-07-14,390,54,1,1240,1240,989.3044604984668,250.69553950153318
2451,2023-11-03,63,47,5,1304,6520,4613.854057206576,1906.1459427934242
2452,2022-04-28,294,32,5,4271,21355,15869.763473669424,5485.236526330576
2453,2023-09-04,384,99,2,2226,4452,3063.964802549172,1388.035197450828
2454,2023-01-15,306,95,4,4012,16048,10773.900912481728,5274.099087518272
2455,2023-11-10,254,53,2,1598,3196,2362.7760123021494,833.2239876978506
2456,2022-10-17,180,32,1,3121,3121,2489.3654060439376,631.6345939560624
2457,2023-03-16,40,62,2,4305,8610,5323.849567810111,3286.150432189889
2458,2023-10-30,264,37,2,3510,7020,4804.658558512402,2215.341441487598
2459,2022-01-07,189,96,2,3483,6966,5490.0701162427,1475.9298837572996
2460,2022-07-15,8,38,1,4204,4204,2617.240804374197,1586.759195625803
2461,2023-02-25,104,30,1,3883,3883,2835.314809747311,1047.6851902526892
2462,2023-07-22,225,58,2,2344,4688,3216.1225264465675,1471.8774735534325
2463,2022-07-12,34,32,2,4424,8848,5975.748821971213,2872.251178028787
2464,2023-07-13,236,66,5,3599,17995,11550.773746942055,6444.226253057945
2465,2022-05-28,463,51,4,1034,4136,2627.4637103701352,1508.5362896298648
2466,2023-10-31,228,11,5,784,3920,2756.768772548329,1163.2312274516712
2467,2022-07-21,188,59,4,3169,12676,8562.478822800125,4113.521177199875
2468,2023-03-20,313,20,4,4286,17144,11971.807383416908,5172.192616583092
2469,2023-02-23,483,37,2,1629,3258,2082.472848045033,1175.527151954967
2470,2023-03-03,430,73,5,1003,5015,3360.2523573268463,1654.7476426731537
2471,2023-04-24,22,49,4,4641,18564,14837.899528343876,3726.100471656124
2472,2023-04-20,343,19,4,1036,4144,2791.4571023416765,1352.5428976583235
2473,2022-05-06,40,55,1,561,561,382.9059679831543,178.0940320168457
2474,2023-01-30,173,40,4,2883,11532,6965.042149966452,4566.957850033548
2475,2023-07-30,439,7,2,710,1420,960.1545263055503,459.84547369444965
2476,2022-11-21,179,5,3,2947,8841,6654.428569355588,2186.5714306444124
2477,2023-01-27,86,42,1,2894,2894,2034.8274255579715,859.1725744420285
2478,2023-11-19,133,88,3,3769,11307,8270.042504543484,3036.957495456516
2479,2023-09-20,351,48,2,876,1752,1246.2158693101858,505.7841306898142
2480,2023-03-16,13,7,3,1685,5055,3139.6514620383714,1915.3485379616286
2481,2022-07-23,28,11,4,3779,15116,10073.738924125253,5042.261075874747
2482,2023-05-01,84,73,3,3998,11994,8861.72631714325,3132.2736828567504
2483,2022-01-31,481,49,5,3347,16735,11874.95151269183,4860.04848730817
2484,2023-01-23,464,30,2,1286,2572,1890.3999738910586,681.6000261089414
2485,2023-09-17,318,41,5,1232,6160,4139.742361527803,2020.257638472197
2486,2023-03-10,349,3,3,4368,13104,8370.020352288726,4733.979647711274
2487,2023-01-11,343,86,5,3199,15995,12251.575103935082,3743.4248960649184
2488,2022-12-10,280,40,1,2658,2658,1794.8416963322857,863.1583036677143
2489,2023-03-19,354,51,3,4120,12360,9035.187177373826,3324.8128226261742
2490,2023-08-02,263,84,5,4164,20820,14079.509855270531,6740.490144729469
2491,2022-03-16,166,32,4,3155,12620,9912.387978565985,2707.6120214340153
2492,2023-07-11,293,48,3,1578,4734,3779.568143086778,954.431856913222
2493,2023-10-28,68,71,1,3794,3794,2768.8071739350407,1025.1928260649593
2494,2022-06-04,226,71,4,4146,16584,11947.61513024964,4636.38486975036
2495,2023-03-06,170,20,3,2693,8079,6206.00823361598,1872.9917663840197
2496,2022-12-29,86,89,4,2811,11244,7907.302061161323,3336.697938838677
2497,2023-03-24,133,35,3,2084,6252,4838.430178013842,1413.5698219861579
2498,2022-08-22,448,24,3,3506,10518,7179.456982738457,3338.5430172615434
2499,2023-07-17,178,40,2,4544,9088,5510.776147630972,3577.2238523690276
2500,2022-09-19,490,77,5,1710,8550,6714.4694774765085,1835.5305225234915
2501,2022-05-05,343,52,3,3914,11742,8739.637461504144,3002.362538495856
2502,2022-09-02,252,39,1,2486,2486,1745.5534125294764,740.4465874705236
2503,2023-06-26,15,68,5,3670,18350,14477.760018212832,3872.2399817871683
2504,2023-04-30,223,61,2,3226,6452,5015.48548473529,1436.51451526471
2505,2022-05-02,379,76,5,2248,11240,6987.7415969325575,4252.2584030674425
2506,2022-05-05,201,81,5,1257,6285,4555.867588197091,1729.1324118029088
2507,2023-07-03,107,65,3,1677,5031,3560.0403833899677,1470.9596166100323
2508,2022-06-19,250,62,1,1418,1418,1071.0079616634414,346.9920383365586
2509,2022-05-04,437,81,3,1619,4857,3206.365969177886,1650.6340308221138
2510,2022-02-04,409,2,1,1205,1205,724.9558722365194,480.04412776348056
2511,2022-03-28,89,6,1,3930,3930,2503.724086446099,1426.2759135539009
2512,2023-10-08,125,75,4,3361,13444,8633.577042171022,4810.422957828978
2513,2023-12-09,113,43,3,4994,14982,9862.400016300822,5119.599983699178
2514,2022-07-20,469,82,2,2307,4614,3110.1985204194284,1503.8014795805716
2515,2023-01-04,137,40,5,1899,9495,7038.747553672885,2456.2524463271147
2516,2022-03-18,247,89,4,3149,12596,7744.637689026787,4851.362310973213
2517,2022-02-28,496,39,2,4923,9846,6865.708895231559,2980.291104768441
2518,2023-03-07,166,28,3,1795,5385,3768.0392448389234,1616.9607551610766
2519,2023-09-30,150,80,1,2120,2120,1533.128789077571,586.8712109224291
2520,2023-05-15,363,63,3,2942,8826,5843.778371612907,2982.221628387093
2521,2022-04-19,343,64,3,3095,9285,6053.427978954736,3231.5720210452637
2522,2022-10-05,433,12,4,4672,18688,13021.368242221317,5666.631757778683
2523,2022-03-09,68,41,2,1572,3144,2301.161503437662,842.8384965623382
2524,2022-03-10,221,29,4,4575,18300,11143.206980943185,7156.793019056815
2525,2022-06-14,271,23,2,1949,3898,2567.676403751159,1330.323596248841
2526,2023-05-04,321,85,4,4442,17768,13458.585935146746,4309.414064853254
2527,2022-11-01,310,80,5,2271,11355,7912.594449927823,3442.405550072177
2528,2023-11-05,414,51,1,1517,1517,1198.9839487518607,318.0160512481393
2529,2022-12-31,349,45,1,4192,4192,3242.5469858177903,949.4530141822097
2530,2023-01-14,20,90,1,4724,4724,3159.359215877645,1564.640784122355
2531,2022-12-09,289,22,5,1018,5090,3793.343873414142,1296.6561265858581
2532,2023-07-08,489,10,5,2851,14255,9335.053494030126,4919.946505969874
2533,2022-12-20,492,7,1,1635,1635,1038.3219521842484,596.6780478157516
2534,2023-02-20,100,73,1,3272,3272,2539.7397278025373,732.2602721974627
2535,2022-04-19,252,89,2,1411,2822,1890.8806936535414,931.1193063464586
2536,2023-07-17,470,15,2,1315,2630,1684.9978904437016,945.0021095562984
2537,2023-05-12,77,77,3,1473,4419,3504.246230389633,914.7537696103668
2538,2022-12-07,135,46,4,2462,9848,5969.914336869773,3878.0856631302267
2539,2023-01-18,392,90,2,3366,6732,4533.1932844492785,2198.8067155507215
2540,2023-06-17,412,85,2,2910,5820,3536.718428843894,2283.281571156106
2541,2022-10-27,173,87,2,3602,7204,5048.707707809695,2155.2922921903046
2542,2022-05-19,363,61,2,2300,4600,3129.0813874480814,1470.9186125519186
2543,2022-12-25,201,92,5,1308,6540,4866.634884690284,1673.3651153097162
2544,2023-05-14,217,61,3,1069,3207,2536.1177210466362,670.8822789533638
2545,2023-01-20,376,51,2,1469,2938,2068.1691618808086,869.8308381191914
2546,2023-08-27,208,38,4,4579,18316,12035.075732099704,6280.924267900296
2547,2022-10-07,74,12,2,2379,4758,3684.7623378880403,1073.2376621119597
2548,2023-09-29,11,88,5,3819,19095,13765.737422692919,5329.262577307081
2549,2023-04-28,287,77,1,887,887,630.3881584984819,256.61184150151814
2550,2022-04-21,256,66,1,2989,2989,1906.1299326988506,1082.8700673011494
2551,2022-05-19,12,54,3,1015,3045,1851.720231703906,1193.279768296094
2552,2023-03-11,380,39,1,4344,4344,3007.268616070616,1336.7313839293838
2553,2023-05-24,479,76,2,3390,6780,4784.031632940494,1995.968367059506
2554,2022-09-30,78,39,5,4640,23200,14509.714883652632,8690.285116347368
2555,2022-04-09,435,78,3,1942,5826,3564.808952108029,2261.191047891971
2556,2022-04-14,172,30,2,1222,2444,1572.020074974837,871.9799250251631
2557,2022-08-02,96,48,1,1255,1255,768.8376771658258,486.16232283417423
2558,2023-10-26,306,83,4,2750,11000,6723.504187063178,4276.495812936822
2559,2022-06-14,373,31,2,2408,4816,3317.4209121784043,1498.5790878215957
2560,2023-06-04,273,25,4,3086,12344,9406.73084482691,2937.2691551730895
2561,2022-10-11,419,68,4,885,3540,2594.103665186007,945.8963348139928
2562,2023-06-01,385,51,3,3515,10545,7759.883403199773,2785.116596800227
2563,2023-10-19,413,13,5,4955,24775,16165.373173471966,8609.626826528034
2564,2023-09-05,179,100,1,4587,4587,2762.3869792639393,1824.6130207360607
2565,2022-06-13,64,63,1,1991,1991,1374.0474726744658,616.9525273255342
2566,2023-10-21,132,42,2,2467,4934,3332.546113068441,1601.4538869315588
2567,2022-03-05,343,54,1,4800,4800,3789.3455992944364,1010.6544007055636
2568,2022-04-01,412,67,3,3818,11454,7037.382298958608,4416.617701041392
2569,2022-04-27,272,80,1,3538,3538,2672.194312847165,865.8056871528352
2570,2022-09-24,319,90,2,1572,3144,2128.7496924602965,1015.2503075397035
2571,2023-11-16,332,56,1,4961,4961,3799.7487928151822,1161.2512071848178
2572,2023-07-13,437,19,5,2800,14000,9785.742109715864,4214.257890284136
2573,2022-05-20,341,46,4,1268,5072,3875.5170345883425,1196.4829654116575
2574,2022-09-03,109,15,4,3179,12716,8816.888769886824,3899.111230113176
2575,2023-10-23,273,32,4,1486,5944,4044.130583731531,1899.8694162684692
2576,2023-01-30,168,49,5,3606,18030,14293.132846059312,3736.867153940688
2577,2023-05-02,397,21,3,2859,8577,5778.9391747226355,2798.0608252773645
2578,2023-04-21,180,65,2,696,1392,1059.3955276538334,332.60447234616663
2579,2023-06-01,58,70,5,3544,17720,10869.563542573616,6850.436457426384
2580,2022-07-03,480,27,2,2807,5614,3438.7418683373257,2175.2581316626743
2581,2022-01-20,421,23,3,1889,5667,3896.7518267463092,1770.2481732536908
2582,2023-07-12,498,47,5,4058,20290,14550.24376398702,5739.75623601298
2583,2023-06-08,79,95,1,3081,3081,2223.5780252221693,857.4219747778307
2584,2023-08-05,460,12,3,2571,7713,4683.929176914269,3029.070823085731
2585,2023-06-13,61,85,4,3490,13960,10321.297951580409,3638.702048419591
2586,2022-05-27,369,66,5,2169,10845,6788.809494232335,4056.190505767665
2587,2023-10-28,121,5,3,1917,5751,4549.437795972676,1201.5622040273238
2588,2022-10-31,207,9,3,3226,9678,6452.416969553007,3225.583030446993
2589,2023-09-12,34,20,5,4632,23160,15107.013385839884,8052.986614160116
2590,2023-08-05,70,82,4,3369,13476,8870.620170013963,4605.379829986037
2591,2023-11-26,17,63,4,2086,8344,6570.655421273943,1773.344578726057
2592,2022-08-16,496,86,3,4902,14706,10243.732568375279,4462.267431624721
2593,2022-04-12,497,72,2,4900,9800,6731.972311160135,3068.027688839865
2594,2023-08-10,20,98,3,2726,8178,5832.383125549355,2345.616874450645
2595,2023-02-21,457,73,5,4236,21180,16650.70742128158,4529.292578718421
2596,2022-08-04,315,71,5,1431,7155,4734.234343852412,2420.765656147588
2597,2023-02-11,69,30,5,2042,10210,6495.234461218847,3714.765538781153
2598,2023-02-03,215,82,4,2492,9968,7167.970723592699,2800.029276407301
2599,2023-12-16,161,91,1,4206,4206,2937.1968184486013,1268.8031815513987
2600,2023-12-05,102,16,5,4559,22795,13959.513322422083,8835.486677577917
2601,2023-05-14,376,85,5,4049,20245,14260.32422838827,5984.67577161173
2602,2023-04-10,206,5,2,3644,7288,5192.580296325173,2095.4197036748274
2603,2023-11-22,145,29,2,2034,4068,3005.560936440725,1062.439063559275
2604,2022-03-23,57,47,3,3636,10908,8716.674600838776,2191.3253991612237
2605,2023-08-27,83,22,3,3174,9522,6516.058758325142,3005.9412416748582
2606,2023-11-18,481,78,3,1360,4080,2864.325870757716,1215.674129242284
2607,2022-12-31,385,57,5,2052,10260,6309.904744276007,3950.0952557239934
2608,2022-06-12,269,83,2,1892,3784,2899.745849537052,884.254150462948
2609,2022-02-17,494,35,3,2379,7137,4422.307585028956,2714.692414971044
2610,2023-05-26,411,88,2,880,1760,1384.7081678472794,375.29183215272064
2611,2022-11-25,454,60,5,1148,5740,3844.078392589738,1895.921607410262
2612,2022-04-26,187,70,5,4841,24205,16157.236727666035,8047.763272333965
2613,2022-12-03,6,60,3,4121,12363,8230.31856566631,4132.68143433369
2614,2022-05-27,353,58,5,3917,19585,15474.067746876064,4110.932253123936
2615,2023-07-29,350,3,5,1320,6600,5253.7423049572,1346.2576950428002
2616,2022-11-19,110,34,2,971,1942,1543.206577866945,398.79342213305495
2617,2023-03-19,483,45,1,2516,2516,1864.2488938821753,651.7511061178247
2618,2022-01-13,407,50,4,621,2484,1545.573693768701,938.4263062312989
2619,2023-05-09,138,2,3,3295,9885,6694.838123030367,3190.1618769696333
2620,2023-12-02,51,15,1,4716,4716,3102.4764506009733,1613.5235493990267
2621,2022-10-14,403,37,3,2686,8058,5976.440580144147,2081.559419855853
2622,2023-12-21,51,15,1,2634,2634,1839.9303829667374,794.0696170332626
2623,2022-04-24,476,60,5,2677,13385,9681.37411066303,3703.6258893369704
2624,2023-04-25,87,96,3,2799,8397,5052.862968584972,3344.137031415028
2625,2022-01-22,68,85,1,1883,1883,1424.6266057845999,458.37339421540014
2626,2022-12-15,84,64,4,4001,16004,12649.727518859629,3354.2724811403714
2627,2023-12-27,467,81,5,4642,23210,17033.23080903595,6176.769190964049
2628,2023-11-14,42,98,3,2468,7404,5703.948897107761,1700.0511028922392
2629,2023-07-20,219,96,3,4162,12486,8685.886870640808,3800.1131293591916
2630,2022-11-16,57,52,1,2333,2333,1409.2290897960938,923.7709102039062
2631,2022-05-06,226,23,3,4447,13341,10647.369978986788,2693.630021013212
2632,2022-10-04,196,99,5,2972,14860,9090.849149778132,5769.150850221868
2633,2022-07-23,248,37,2,4706,9412,6010.078161196307,3401.9218388036934
2634,2022-07-13,166,41,1,1750,1750,1068.3540527047292,681.6459472952708
2635,2023-11-12,62,57,4,3610,14440,10468.87986072771,3971.1201392722905
2636,2023-10-26,263,97,3,634,1902,1363.0610353865625,538.9389646134375
2637,2023-07-01,112,25,5,1109,5545,3559.5236464795944,1985.4763535204056
2638,2023-11-27,253,37,3,1557,4671,3696.305458022864,974.6945419771359
2639,2022-10-13,199,40,4,3534,14136,11064.208455286924,3071.7915447130763
2640,2022-02-26,178,85,5,2488,12440,8160.167425775274,4279.832574224726
2641,2022-10-30,436,46,4,4274,17096,12510.390401317762,4585.609598682238
2642,2022-06-12,26,60,5,2746,13730,10586.470743882339,3143.529256117661
2643,2022-01-19,410,98,2,758,1516,1018.6907859201605,497.30921407983953
2644,2023-01-05,246,19,5,4400,22000,14315.762958979494,7684.237041020506
2645,2022-09-21,19,91,4,1415,5660,3686.0070147984025,1973.9929852015975
2646,2022-04-23,265,9,1,4442,4442,3394.0935435207093,1047.9064564792907
2647,2023-05-03,317,69,2,737,1474,1020.9131001012323,453.0868998987677
2648,2022-11-23,20,5,3,3855,11565,8593.576867494374,2971.423132505626
2649,2023-06-26,106,89,2,1187,2374,1733.1628143495827,640.8371856504173
2650,2023-10-09,237,26,2,1658,3316,2192.6888865310775,1123.3111134689225
2651,2023-08-02,306,19,3,2629,7887,5060.42019140459,2826.57980859541
2652,2022-03-06,464,30,5,1094,5470,3419.6093481347843,2050.3906518652157
2653,2022-10-19,246,100,2,3201,6402,3871.783145836812,2530.216854163188
2654,2022-01-25,81,48,2,2250,4500,2773.1307752808225,1726.8692247191775
2655,2023-07-03,150,16,1,902,902,587.4269000725761,314.57309992742387
2656,2022-01-01,397,71,1,1321,1321,981.1330158604557,339.86698413954434
2657,2023-07-03,396,18,4,4338,17352,10948.830676157377,6403.169323842623
2658,2022-05-21,10,56,3,2735,8205,5781.891811736888,2423.1081882631124
